,bodyId_pre,bodyId_post,weight,instance_pre,instance_post
1240,1664980698,540998882,18,sLNv2,SMP232
1241,1664980698,541378802,6,sLNv2,SLP267
1242,1664980698,542056766,3,sLNv2,SLP337
1243,1664980698,571018594,8,sLNv2,
1244,1664980698,571372889,8,sLNv2,SLP267
1245,1664980698,602044783,3,sLNv2,
1246,1664980698,602071049,5,sLNv2,SMP468
1247,1664980698,604194925,4,sLNv2,SMP467
1248,1664980698,665556968,7,sLNv2,SMP468
1249,1664980698,697645622,4,sLNv2,SMP467
1250,1664980698,949045811,3,sLNv2,FB8B
1251,1664980698,951738965,6,sLNv2,SMP468
1252,1664980698,1158933766,3,sLNv2,
1253,1664980698,2007068523,3,sLNv2,sLNv3
1254,1664980698,2068801704,6,sLNv2,sLNv1
1255,1664980698,5812980250,10,sLNv2,SLP309
1256,1664980698,5813009378,12,sLNv2,SLP459
1257,1664980698,5813047586,84,sLNv2,SLP316
1258,1664980698,5813078557,6,sLNv2,aMe13
1259,1884625521,699031185,3,lLNv1,SIFa
1260,1884625521,5813056759,3,lLNv1,
1261,1975347348,294783216,17,sLNv4,SLP403
1262,1975347348,295063181,5,sLNv4,DNES2
1263,1975347348,297541369,3,sLNv4,SMP466
1264,1975347348,325122525,56,sLNv4,SLP316
1265,1975347348,325455002,22,sLNv4,SLP403
1266,1975347348,355453590,72,sLNv4,SLP316
1267,1975347348,390344371,4,sLNv4,SMP230
1268,1975347348,449681157,3,sLNv4,SMP232
1269,1975347348,477918443,3,sLNv4,SLP463
1270,1975347348,540998882,13,sLNv4,SMP232
1271,1975347348,541378802,7,sLNv4,SLP267
1272,1975347348,571018594,3,sLNv4,
1273,1975347348,571372889,8,sLNv4,SLP267
1274,1975347348,602071049,6,sLNv4,SMP468
1275,1975347348,665556968,3,sLNv4,SMP468
1276,1975347348,665897487,3,sLNv4,SMP468
1277,1975347348,697645622,3,sLNv4,SMP467
1278,1975347348,818240386,3,sLNv4,
1279,1975347348,823852745,3,sLNv4,SMP468
1280,1975347348,951738965,5,sLNv4,SMP468
1281,1975347348,2007068523,5,sLNv4,sLNv3
1282,1975347348,2068801704,3,sLNv4,sLNv1
1283,1975347348,5812980010,4,sLNv4,SLP267
1284,1975347348,5813009378,7,sLNv4,SLP459
1285,1975347348,5813047586,64,sLNv4,SLP316
1286,1975347348,5813055759,10,sLNv4,SMP467
1287,1975347348,5813067334,4,sLNv4,DNES2
1288,2007068523,294783216,12,sLNv3,SLP403
1289,2007068523,295793991,3,sLNv3,SLP407
1290,2007068523,297541369,7,sLNv3,SMP466
1291,2007068523,325122525,71,sLNv3,SLP316
1292,2007068523,325455002,23,sLNv3,SLP403
1293,2007068523,355453590,97,sLNv3,SLP316
1294,2007068523,356140100,3,sLNv3,SLP249
1295,2007068523,358286442,11,sLNv3,SMP466
1296,2007068523,390344371,3,sLNv3,SMP230
1297,2007068523,449681157,6,sLNv3,SMP232
1298,2007068523,480581727,3,sLNv3,CL014
1299,2007068523,511699812,5,sLNv3,SLP338
1300,2007068523,540998882,13,sLNv3,SMP232
1301,2007068523,541378802,9,sLNv3,SLP267
1302,2007068523,571372889,10,sLNv3,SLP267
1303,2007068523,602071049,3,sLNv3,SMP468
1304,2007068523,604194925,6,sLNv3,SMP467
1305,2007068523,604195063,5,sLNv3,SMP468
1306,2007068523,665897487,6,sLNv3,SMP468
1307,2007068523,696850811,3,sLNv3,SLP076
1308,2007068523,697645622,5,sLNv3,SMP467
1309,2007068523,818240386,4,sLNv3,
1310,2007068523,823852745,7,sLNv3,SMP468
1311,2007068523,849612438,3,sLNv3,
1312,2007068523,951738965,5,sLNv3,SMP468
1313,2007068523,1664980698,5,sLNv3,sLNv2
1314,2007068523,1975347348,5,sLNv3,sLNv4
1315,2007068523,2068801704,3,sLNv3,sLNv1
1316,2007068523,5812980250,8,sLNv3,SLP309
1317,2007068523,5813009378,4,sLNv3,SLP459
1318,2007068523,5813047586,69,sLNv3,SLP316
1319,2007068523,5813055759,3,sLNv3,SMP467
1320,2007068523,7112625363,3,sLNv3,
1321,2065745704,1884625521,3,lLNv2,lLNv1
1322,2065745704,5813040494,4,lLNv2,
1323,2065745704,5813075715,3,lLNv2,aMe6c
1324,2068801704,294783216,19,sLNv1,SLP403
1325,2068801704,296509709,4,sLNv1,SMP499
1326,2068801704,325122525,64,sLNv1,SLP316
1327,2068801704,325455002,20,sLNv1,SLP403
1328,2068801704,355453590,75,sLNv1,SLP316
1329,2068801704,357814777,4,sLNv1,CL087
1330,2068801704,358286442,4,sLNv1,SMP466
1331,2068801704,449681157,5,sLNv1,SMP232
1332,2068801704,511699812,4,sLNv1,SLP338
1333,2068801704,540998882,13,sLNv1,SMP232
1334,2068801704,541378802,5,sLNv1,SLP267
1335,2068801704,571018594,5,sLNv1,
1336,2068801704,571018713,5,sLNv1,
1337,2068801704,571364778,3,sLNv1,
1338,2068801704,571372889,6,sLNv1,SLP267
1339,2068801704,602071049,6,sLNv1,SMP468
1340,2068801704,602675369,4,sLNv1,SLP266
1341,2068801704,604195247,3,sLNv1,SMP463
1342,2068801704,665897487,3,sLNv1,SMP468
1343,2068801704,795546494,4,sLNv1,SMP463
1344,2068801704,823852745,6,sLNv1,SMP468
1345,2068801704,951738965,4,sLNv1,SMP468
1346,2068801704,1664980698,4,sLNv1,sLNv2
1347,2068801704,1975347348,9,sLNv1,sLNv4
1348,2068801704,2007068523,5,sLNv1,sLNv3
1349,2068801704,5812980010,3,sLNv1,SLP267
1350,2068801704,5813009378,5,sLNv1,SLP459
1351,2068801704,5813047586,57,sLNv1,SLP316
1352,2068801704,5813078557,4,sLNv1,aMe13
1353,5813001741,1884625521,3,lLNv3,lLNv1
1354,5813010153,295849217,4,DN1pA1,SMP497
1355,5813010153,299290105,5,DN1pA1,SMP291
1356,5813010153,327933814,4,DN1pA1,SMP224
1357,5813010153,328010530,4,DN1pA1,SMP454
1358,5813010153,357940977,7,DN1pA1,SMP218
1359,5813010153,357944930,3,DN1pA1,SMP539
1360,5813010153,357949102,5,DN1pA1,SMP222
1361,5813010153,358281935,11,DN1pA1,SMP218
1362,5813010153,358976440,13,DN1pA1,SMP219
1363,5813010153,390438574,4,DN1pA1,
1364,5813010153,391034580,6,DN1pA1,SMP518
1365,5813010153,417143726,5,DN1pA1,SMP223
1366,5813010153,418650351,26,DN1pA1,
1367,5813010153,420027427,10,DN1pA1,SMP219
1368,5813010153,421068062,3,DN1pA1,SMP162
1369,5813010153,421405157,5,DN1pA1,SMP400
1370,5813010153,448238871,4,DN1pA1,SMP220
1371,5813010153,448515267,6,DN1pA1,SMP221
1372,5813010153,449335798,10,DN1pA1,SMP223
1373,5813010153,450034902,4,DN1pA1,LPN3
1374,5813010153,450838353,6,DN1pA1,
1375,5813010153,451148838,6,DN1pA1,SMP162
1376,5813010153,452167518,6,DN1pA1,
1377,5813010153,481053136,4,DN1pA1,SMP221
1378,5813010153,481427934,4,DN1pA1,SMP220
1379,5813010153,482511406,7,DN1pA1,
1380,5813010153,482520165,4,DN1pA1,
1381,5813010153,509631101,7,DN1pA1,SMP220
1382,5813010153,511051477,25,DN1pA1,5th sLNv
1383,5813010153,511219601,3,DN1pA1,
1384,5813010153,511772101,4,DN1pA1,
1385,5813010153,511862444,3,DN1pA1,
1386,5813010153,512216491,4,DN1pA1,
1387,5813010153,514224681,4,DN1pA1,
1388,5813010153,514859045,5,DN1pA1,SMP220
1389,5813010153,515925122,3,DN1pA1,SMP517
1390,5813010153,542103645,3,DN1pA1,
1391,5813010153,543234229,3,DN1pA1,
1392,5813010153,543916401,4,DN1pA1,
1393,5813010153,544240309,3,DN1pA1,
1394,5813010153,571368849,3,DN1pA1,SMP232
1395,5813010153,573142557,3,DN1pA1,SMP463
1396,5813010153,636344136,3,DN1pA1,SMP403
1397,5813010153,793879702,8,DN1pA1,SMP403
1398,5813010153,5812980984,3,DN1pA1,SMP224
1399,5813010153,5813002813,8,DN1pA1,
1400,5813010153,5813009845,4,DN1pA1,SMP218
1401,5813010153,5813010435,4,DN1pA1,SMP540
1402,5813010153,5813021192,6,DN1pA1,LNd5
1403,5813010153,5813035148,3,DN1pA1,
1404,5813010153,5813039662,4,DN1pA1,
1405,5813010153,5813056062,4,DN1pA1,
1406,5813010153,5813056917,9,DN1pA1,LNd4
1407,5813010153,5813067334,3,DN1pA1,DNES2
1408,5813010153,5813069648,15,DN1pA1,LNd6
1409,5813010153,5813088412,8,DN1pA1,SMP220
1410,5813010153,5813094916,3,DN1pA1,SMP221
1411,5813010153,5901193006,10,DN1pA1,
1412,5813010153,5901215966,5,DN1pA1,SMP400
1413,5813021192,234630133,3,LNd5,SMP184
1414,5813021192,296358430,4,LNd5,
1415,5813021192,297563139,4,LNd5,SMP515
1416,5813021192,298254517,15,LNd5,SMP082
1417,5813021192,298952944,4,LNd5,
1418,5813021192,299043443,3,LNd5,
1419,5813021192,327588446,6,LNd5,SMP162
1420,5813021192,328265389,6,LNd5,SMP082
1421,5813021192,329301513,12,LNd5,SLP411
1422,5813021192,329310230,11,LNd5,SMP082
1423,5813021192,329732855,27,LNd5,SMP368
1424,5813021192,330415332,16,LNd5,SMP513
1425,5813021192,358639742,30,LNd5,SMP512
1426,5813021192,358847551,4,LNd5,SMP255
1427,5813021192,360263797,3,LNd5,SLP008
1428,5813021192,360677632,11,LNd5,SMP251
1429,5813021192,388638672,3,LNd5,SMP161
1430,5813021192,388881226,12,LNd5,LHPV6m1
1431,5813021192,390331583,30,LNd5,SMP368
1432,5813021192,391799282,4,LNd5,
1433,5813021192,392411222,4,LNd5,SMP120
1434,5813021192,392822059,6,LNd5,
1435,5813021192,393063351,6,LNd5,SMP272
1436,5813021192,417190793,3,LNd5,SLP309
1437,5813021192,417908800,9,LNd5,SMP320
1438,5813021192,419466429,4,LNd5,
1439,5813021192,420586101,3,LNd5,SMP249
1440,5813021192,421068062,6,LNd5,SMP162
1441,5813021192,422052346,7,LNd5,SMP404
1442,5813021192,422419397,3,LNd5,
1443,5813021192,423101189,5,LNd5,oviIN
1444,5813021192,449288517,34,LNd5,SMP533
1445,5813021192,451148838,7,LNd5,SMP162
1446,5813021192,453130054,15,LNd5,SMP516
1447,5813021192,453522986,4,LNd5,SMP162
1448,5813021192,479637825,9,LNd5,SMP320
1449,5813021192,480987689,4,LNd5,SMP320
1450,5813021192,481070027,16,LNd5,SMP513
1451,5813021192,481199836,17,LNd5,FB8C
1452,5813021192,481406868,5,LNd5,SMP404
1453,5813021192,481747302,25,LNd5,SMP516
1454,5813021192,481837842,4,LNd5,
1455,5813021192,482783862,3,LNd5,
1456,5813021192,483193732,14,LNd5,FB8C
1457,5813021192,483206709,5,LNd5,
1458,5813021192,484213034,4,LNd5,
1459,5813021192,484554412,3,LNd5,SMP120
1460,5813021192,485745069,31,LNd5,SLP442
1461,5813021192,485930943,3,LNd5,
1462,5813021192,485934965,7,LNd5,oviIN
1463,5813021192,486646991,5,LNd5,SMP404
1464,5813021192,509945954,3,LNd5,
1465,5813021192,512014262,15,LNd5,SMP320
1466,5813021192,512441111,22,LNd5,SMP061
1467,5813021192,512787296,10,LNd5,SMP317
1468,5813021192,513344531,5,LNd5,SMP495
1469,5813021192,513668146,6,LNd5,SMP495
1470,5813021192,515251693,7,LNd5,SMP062
1471,5813021192,515588291,14,LNd5,SMP520
1472,5813021192,515947324,5,LNd5,SMP255
1473,5813021192,516214576,3,LNd5,SMP124
1474,5813021192,516288489,8,LNd5,
1475,5813021192,516875221,11,LNd5,SMP062
1476,5813021192,516965856,4,LNd5,SMP124
1477,5813021192,518576422,6,LNd5,
1478,5813021192,540679089,3,LNd5,SLP267
1479,5813021192,543049093,9,LNd5,SMP314
1480,5813021192,543092817,5,LNd5,SMP342
1481,5813021192,544262349,17,LNd5,
1482,5813021192,544265891,6,LNd5,SMP404
1483,5813021192,544948071,4,LNd5,
1484,5813021192,545967081,3,LNd5,
1485,5813021192,545984286,5,LNd5,
1486,5813021192,546287086,5,LNd5,SMP123
1487,5813021192,547240545,5,LNd5,SMP123
1488,5813021192,547676867,5,LNd5,
1489,5813021192,548342008,6,LNd5,
1490,5813021192,548371852,4,LNd5,
1491,5813021192,548718249,3,LNd5,
1492,5813021192,573833723,3,LNd5,
1493,5813021192,574511458,13,LNd5,SMP514
1494,5813021192,574973454,4,LNd5,
1495,5813021192,575305924,3,LNd5,
1496,5813021192,575651309,7,LNd5,
1497,5813021192,576082257,17,LNd5,SMP314
1498,5813021192,576243061,3,LNd5,
1499,5813021192,577244511,7,LNd5,SMP044
1500,5813021192,578587259,3,LNd5,CL019_b
1501,5813021192,581432310,9,LNd5,
1502,5813021192,604864392,8,LNd5,SMP251
1503,5813021192,604868757,3,LNd5,
1504,5813021192,604989814,9,LNd5,
1505,5813021192,605550395,15,LNd5,SMP321
1506,5813021192,605554875,11,LNd5,SMP495
1507,5813021192,605662705,7,LNd5,SMP044
1508,5813021192,605994959,8,LNd5,
1509,5813021192,605999323,5,LNd5,
1510,5813021192,607273128,13,LNd5,SMP315
1511,5813021192,607273339,5,LNd5,SMP427
1512,5813021192,607929192,16,LNd5,SMP514
1513,5813021192,608602824,6,LNd5,SMP317
1514,5813021192,608715651,5,LNd5,SMP579
1515,5813021192,609384093,16,LNd5,SMP317
1516,5813021192,609655670,35,LNd5,SMP315
1517,5813021192,610415691,12,LNd5,SMP061
1518,5813021192,610666582,8,LNd5,SMP410
1519,5813021192,611089612,7,LNd5,
1520,5813021192,611340150,30,LNd5,SMP317
1521,5813021192,637289438,4,LNd5,
1522,5813021192,639327084,4,LNd5,SMP275
1523,5813021192,639650941,4,LNd5,SMP329
1524,5813021192,639659397,7,LNd5,SMP316_b
1525,5813021192,640755994,16,LNd5,
1526,5813021192,640760406,6,LNd5,
1527,5813021192,643393020,3,LNd5,SMP329
1528,5813021192,667642283,3,LNd5,
1529,5813021192,668065234,4,LNd5,
1530,5813021192,668384542,30,LNd5,
1531,5813021192,669739832,3,LNd5,
1532,5813021192,669744300,9,LNd5,
1533,5813021192,670357457,5,LNd5,SMP393
1534,5813021192,670370808,3,LNd5,SMP267
1535,5813021192,670430945,8,LNd5,
1536,5813021192,670431030,46,LNd5,
1537,5813021192,670772147,25,LNd5,
1538,5813021192,670776253,5,LNd5,
1539,5813021192,670776480,6,LNd5,
1540,5813021192,670883838,8,LNd5,SMP316_a
1541,5813021192,671449467,4,LNd5,SMP317
1542,5813021192,672835284,4,LNd5,
1543,5813021192,673867858,6,LNd5,
1544,5813021192,674108632,26,LNd5,AVLP075
1545,5813021192,697886966,5,LNd5,SMP274
1546,5813021192,698314499,8,LNd5,SMP331
1547,5813021192,698996246,13,LNd5,SMP413
1548,5813021192,699363923,16,LNd5,SMP158
1549,5813021192,699687305,22,LNd5,SMP512
1550,5813021192,699695617,4,LNd5,SMP331
1551,5813021192,700037217,11,LNd5,SMP413
1552,5813021192,700801298,7,LNd5,
1553,5813021192,702152113,39,LNd5,AVLP075
1554,5813021192,703779386,8,LNd5,SMP330
1555,5813021192,705229969,3,LNd5,SMP359
1556,5813021192,705243675,3,LNd5,
1557,5813021192,729698667,11,LNd5,SMP325
1558,5813021192,730131007,5,LNd5,
1559,5813021192,730398148,3,LNd5,SMP520
1560,5813021192,730398229,11,LNd5,SMP312
1561,5813021192,730721558,5,LNd5,SMP331
1562,5813021192,731062953,12,LNd5,SMP330
1563,5813021192,731140809,18,LNd5,SMP158
1564,5813021192,731145160,10,LNd5,SMP201
1565,5813021192,731145304,3,LNd5,
1566,5813021192,731482010,5,LNd5,
1567,5813021192,733192083,3,LNd5,CL157
1568,5813021192,734327429,7,LNd5,SMP325
1569,5813021192,760821030,5,LNd5,
1570,5813021192,761165432,7,LNd5,
1571,5813021192,761838951,3,LNd5,
1572,5813021192,762525980,11,LNd5,
1573,5813021192,762857726,8,LNd5,SMP316
1574,5813021192,762857949,6,LNd5,
1575,5813021192,763544185,3,LNd5,
1576,5813021192,764148834,8,LNd5,SMP325
1577,5813021192,765590602,3,LNd5,SMP312
1578,5813021192,765931172,6,LNd5,
1579,5813021192,791876556,4,LNd5,
1580,5813021192,792891477,6,LNd5,
1581,5813021192,794246765,3,LNd5,
1582,5813021192,794591963,7,LNd5,
1583,5813021192,794919689,3,LNd5,
1584,5813021192,794920152,9,LNd5,
1585,5813021192,795943400,14,LNd5,
1586,5813021192,796393522,7,LNd5,SMP316_a
1587,5813021192,822380754,3,LNd5,SMP414
1588,5813021192,823240287,3,LNd5,
1589,5813021192,823590011,4,LNd5,
1590,5813021192,825277806,7,LNd5,
1591,5813021192,854611780,3,LNd5,
1592,5813021192,855630800,7,LNd5,SMP316
1593,5813021192,885257860,16,LNd5,FB8C
1594,5813021192,885654338,4,LNd5,
1595,5813021192,886328403,20,LNd5,SMP316
1596,5813021192,948363764,4,LNd5,FB8C
1597,5813021192,950591319,7,LNd5,SMP268
1598,5813021192,1072063538,25,LNd5,DNp27
1599,5813021192,5812981228,5,LNd5,SMP319
1600,5813021192,5812981249,5,LNd5,CL019_b
1601,5813021192,5812981517,10,LNd5,SMP317
1602,5813021192,5812983240,6,LNd5,SMP312
1603,5813021192,5813007108,5,LNd5,SMP346
1604,5813021192,5813010938,7,LNd5,
1605,5813021192,5813011383,4,LNd5,
1606,5813021192,5813012113,3,LNd5,
1607,5813021192,5813013547,6,LNd5,SMP316
1608,5813021192,5813013843,3,LNd5,
1609,5813021192,5813020696,9,LNd5,SMP337
1610,5813021192,5813021225,4,LNd5,SMP320
1611,5813021192,5813021564,10,LNd5,SMP410
1612,5813021192,5813021566,4,LNd5,SMP587
1613,5813021192,5813026589,10,LNd5,SMP082
1614,5813021192,5813035070,4,LNd5,
1615,5813021192,5813040712,25,LNd5,SMP512
1616,5813021192,5813041149,3,LNd5,SMP080
1617,5813021192,5813047739,4,LNd5,SMP367
1618,5813021192,5813048437,5,LNd5,
1619,5813021192,5813056071,6,LNd5,SMP331
1620,5813021192,5813056917,5,LNd5,LNd4
1621,5813021192,5813058097,3,LNd5,
1622,5813021192,5813061249,4,LNd5,
1623,5813021192,5813064332,7,LNd5,SMP201
1624,5813021192,5813068563,9,LNd5,
1625,5813021192,5813075932,5,LNd5,SLP402
1626,5813021192,5813081849,5,LNd5,SMP324
1627,5813021192,5813087531,3,LNd5,SMP223
1628,5813021192,5813088525,17,LNd5,
1629,5813021192,5813109064,10,LNd5,
1630,5813021192,5813111989,22,LNd5,
1631,5813021192,5813124162,3,LNd5,SMP322
1632,5813021192,5813130028,9,LNd5,SMP407
1633,5813021192,5813132515,3,LNd5,SMP051
1634,5813021192,5813134082,3,LNd5,
1635,5813021192,5901196628,33,LNd5,SMP315
1636,5813021192,5901232053,9,LNd5,SMP272
1637,5813021192,6400000773,3,LNd5,SMP411
1638,5813022274,264083994,12,DN1a2,DN1a1
1639,5813022274,299272434,4,DN1a2,SLP443
1640,5813022274,356140100,3,DN1a2,SLP249
1641,5813022274,356153135,4,DN1a2,LHPV4c3
1642,5813022274,356503889,5,DN1a2,LHPV6f4_b
1643,5813022274,356818551,3,DN1a2,LPN1
1644,5813022274,386833850,21,DN1a2,SMP529
1645,5813022274,386838814,4,DN1a2,LHPV4c2
1646,5813022274,388881226,36,DN1a2,LHPV6m1
1647,5813022274,389199936,5,DN1a2,SLP304
1648,5813022274,391362634,4,DN1a2,SMP344
1649,5813022274,417190793,4,DN1a2,SLP309
1650,5813022274,417890128,21,DN1a2,LHPV4c4_b
1651,5813022274,447599745,3,DN1a2,SMP527
1652,5813022274,449681157,13,DN1a2,SMP232
1653,5813022274,450700075,6,DN1a2,SLP266
1654,5813022274,478928628,5,DN1a2,SLP184
1655,5813022274,479987085,15,DN1a2,SLP266
1656,5813022274,509643775,5,DN1a2,SLP266
1657,5813022274,510680365,12,DN1a2,SMP444
1658,5813022274,511051477,63,DN1a2,5th sLNv
1659,5813022274,540657374,6,DN1a2,LHPV6f5
1660,5813022274,540679089,25,DN1a2,SLP267
1661,5813022274,540998783,8,DN1a2,LHPV4c1_a
1662,5813022274,540998882,29,DN1a2,SMP232
1663,5813022274,541378802,19,DN1a2,SLP267
1664,5813022274,542056766,5,DN1a2,SLP337
1665,5813022274,543062097,8,DN1a2,CL356
1666,5813022274,543365167,11,DN1a2,SMP232
1667,5813022274,571368849,3,DN1a2,SMP232
1668,5813022274,571372889,23,DN1a2,SLP267
1669,5813022274,571713905,23,DN1a2,SLP266
1670,5813022274,573090850,3,DN1a2,AVLP097
1671,5813022274,574395611,38,DN1a2,SLP267
1672,5813022274,602675369,46,DN1a2,SLP266
1673,5813022274,633093547,6,DN1a2,
1674,5813022274,633097828,70,DN1a2,LHAV3q1
1675,5813022274,633793553,71,DN1a2,LHAV3p1
1676,5813022274,637914938,6,DN1a2,WED092
1677,5813022274,664490596,3,DN1a2,
1678,5813022274,668340913,5,DN1a2,
1679,5813022274,694463250,4,DN1a2,
1680,5813022274,694813676,5,DN1a2,LHPV4c1_b
1681,5813022274,696846594,16,DN1a2,SMP217
1682,5813022274,698970725,3,DN1a2,WEDPN12
1683,5813022274,758636869,3,DN1a2,ATL019
1684,5813022274,792692885,5,DN1a2,SLP457
1685,5813022274,829141094,3,DN1a2,aMe15
1686,5813022274,977995787,4,DN1a2,FB8B
1687,5813022274,1127886064,3,DN1a2,
1688,5813022274,1128274593,7,DN1a2,
1689,5813022274,1189619192,3,DN1a2,
1690,5813022274,1320177531,41,DN1a2,
1691,5813022274,1345134192,4,DN1a2,
1692,5813022274,1346814892,47,DN1a2,
1693,5813022274,1407554101,4,DN1a2,
1694,5813022274,1469623821,4,DN1a2,
1695,5813022274,1658885859,3,DN1a2,PLP098
1696,5813022274,1749974233,4,DN1a2,
1697,5813022274,1858901026,3,DN1a2,VP2+_adPN
1698,5813022274,5812980006,17,DN1a2,SLP368
1699,5813022274,5812980010,11,DN1a2,SLP267
1700,5813022274,5812980250,4,DN1a2,SLP309
1701,5813022274,5812980289,65,DN1a2,AVLP594
1702,5813022274,5812995141,29,DN1a2,
1703,5813022274,5813012366,18,DN1a2,SLP267
1704,5813022274,5813021615,3,DN1a2,aMe23
1705,5813022274,5813021922,5,DN1a2,
1706,5813022274,5813021948,26,DN1a2,
1707,5813022274,5813022453,4,DN1a2,LHPV6f1
1708,5813022274,5813022753,34,DN1a2,
1709,5813022274,5813027248,3,DN1a2,aMe17a
1710,5813022274,5813040744,49,DN1a2,
1711,5813022274,5813047774,3,DN1a2,LHPD1b1
1712,5813022274,5813057153,7,DN1a2,SLP249
1713,5813022274,5813058028,4,DN1a2,LHPV4c1_c
1714,5813022274,5813063829,3,DN1a2,CL356
1715,5813022274,5813069648,75,DN1a2,LNd6
1716,5813022274,5813078095,3,DN1a2,aMe17a
1717,5813022274,5813078557,27,DN1a2,aMe13
1718,5813022274,5813108084,5,DN1a2,LHPV4c1_c
1719,5813022274,5901211896,5,DN1a2,WED092
1720,5813026773,543702186,3,lLNv4,aMe26
1721,5813026773,695124651,8,lLNv4,aMe3
1722,5813026773,829141094,5,lLNv4,aMe15
1723,5813026773,1096859621,4,lLNv4,aMe4
1724,5813026773,1190344036,4,lLNv4,aMe10
1725,5813026773,1344823436,4,lLNv4,MC62
1726,5813026773,2129490083,3,lLNv4,
1727,5813026773,2254644527,3,lLNv4,
1728,5813026773,2315060417,4,lLNv4,
1729,5813026773,5812979048,6,lLNv4,aMe6a
1730,5813026773,5813002721,3,lLNv4,HBeyelet
1731,5813026773,5813011660,3,lLNv4,aMe24
1732,5813026773,5813021615,3,lLNv4,aMe23
1733,5813026773,5813024792,3,lLNv4,HBeyelet
1734,5813026773,5813027028,3,lLNv4,
1735,5813026773,5813058431,4,lLNv4,aMe12
1736,5813026773,5813063227,3,lLNv4,
1737,5813026773,5813075715,13,lLNv4,aMe6c
1738,5813026773,5813097458,3,lLNv4,
1739,5813026773,5901222742,8,lLNv4,aMe6b
1740,5813056917,234630133,10,LNd4,SMP184
1741,5813056917,297563139,5,LNd4,SMP515
1742,5813056917,298254517,11,LNd4,SMP082
1743,5813056917,298952944,3,LNd4,
1744,5813056917,327588446,3,LNd4,SMP162
1745,5813056917,328265389,12,LNd4,SMP082
1746,5813056917,328373131,5,LNd4,SMP286
1747,5813056917,329310230,6,LNd4,SMP082
1748,5813056917,329732855,50,LNd4,SMP368
1749,5813056917,330415332,17,LNd4,SMP513
1750,5813056917,356136008,3,LNd4,SLP309
1751,5813056917,357581846,6,LNd4,SMP363
1752,5813056917,358639742,16,LNd4,SMP512
1753,5813056917,360677632,8,LNd4,SMP251
1754,5813056917,361787030,3,LNd4,SMP041
1755,5813056917,362473525,3,LNd4,AstA1
1756,5813056917,388638672,3,LNd4,SMP161
1757,5813056917,388881226,13,LNd4,LHPV6m1
1758,5813056917,388954086,8,LNd4,SMP184
1759,5813056917,390331583,33,LNd4,SMP368
1760,5813056917,391799282,5,LNd4,
1761,5813056917,392822059,5,LNd4,
1762,5813056917,393063351,8,LNd4,SMP272
1763,5813056917,417908800,6,LNd4,SMP320
1764,5813056917,419345606,3,LNd4,SMP202
1765,5813056917,419466429,4,LNd4,
1766,5813056917,421068062,6,LNd4,SMP162
1767,5813056917,449288517,9,LNd4,SMP533
1768,5813056917,451390676,3,LNd4,SMP494
1769,5813056917,451489835,3,LNd4,
1770,5813056917,451822015,3,LNd4,
1771,5813056917,452841273,4,LNd4,
1772,5813056917,453130054,28,LNd4,SMP516
1773,5813056917,453522986,3,LNd4,SMP162
1774,5813056917,455815977,7,LNd4,SMP120
1775,5813056917,481070027,21,LNd4,SMP513
1776,5813056917,481190355,3,LNd4,
1777,5813056917,481199836,9,LNd4,FB8C
1778,5813056917,481747302,8,LNd4,SMP516
1779,5813056917,482524464,4,LNd4,SMP119
1780,5813056917,483193732,20,LNd4,FB8C
1781,5813056917,484213034,5,LNd4,
1782,5813056917,484355328,4,LNd4,SMP043
1783,5813056917,484554412,6,LNd4,SMP120
1784,5813056917,484942773,3,LNd4,
1785,5813056917,485930943,3,LNd4,
1786,5813056917,485934965,12,LNd4,oviIN
1787,5813056917,486646991,8,LNd4,SMP404
1788,5813056917,511772101,4,LNd4,
1789,5813056917,512014262,8,LNd4,SMP320
1790,5813056917,512441111,10,LNd4,SMP061
1791,5813056917,512787296,10,LNd4,SMP317
1792,5813056917,512872629,3,LNd4,
1793,5813056917,513344531,3,LNd4,SMP495
1794,5813056917,513668146,12,LNd4,SMP495
1795,5813056917,515251693,13,LNd4,SMP062
1796,5813056917,515588291,7,LNd4,SMP520
1797,5813056917,516214576,5,LNd4,SMP124
1798,5813056917,516288489,7,LNd4,
1799,5813056917,516875221,6,LNd4,SMP062
1800,5813056917,516965856,7,LNd4,SMP124
1801,5813056917,517652222,3,LNd4,
1802,5813056917,540998882,3,LNd4,SMP232
1803,5813056917,542410481,6,LNd4,SMP496
1804,5813056917,543049093,4,LNd4,SMP314
1805,5813056917,543092817,13,LNd4,SMP342
1806,5813056917,543256347,6,LNd4,SMP291
1807,5813056917,543566772,3,LNd4,
1808,5813056917,543580198,4,LNd4,
1809,5813056917,544262349,19,LNd4,
1810,5813056917,544265891,4,LNd4,SMP404
1811,5813056917,544270910,3,LNd4,
1812,5813056917,544620289,3,LNd4,SMP249
1813,5813056917,545748103,4,LNd4,SLP310
1814,5813056917,545967081,4,LNd4,
1815,5813056917,546287086,6,LNd4,SMP123
1816,5813056917,547240545,4,LNd4,SMP123
1817,5813056917,547310321,8,LNd4,SMP123
1818,5813056917,548342008,7,LNd4,
1819,5813056917,548718249,7,LNd4,
1820,5813056917,550404686,5,LNd4,
1821,5813056917,573937163,4,LNd4,
1822,5813056917,574511458,11,LNd4,SMP514
1823,5813056917,574515806,6,LNd4,SMP520
1824,5813056917,574973454,5,LNd4,
1825,5813056917,575651309,6,LNd4,
